id,bar_id,user_id,user_name,added,fill_percentage,product_id,product_name,brand,brand_id,spirit,size,proof,average_msrp,fair_price,shelf_price,popularity
1006680,1006680,100851,alex787,2024-02-01,100,1708,Bowman Brothers Small Batch,Bowman,687,Bourbon,750,90,31.35,55.59,33.58,100049
1006681,1006681,100851,alex787,2023-01-05,0,17644,Knob Creek 9 Year,Knob,189,Bourbon,1750,100,44.99,60.37,67.79,600
1006682,1006682,100851,alex787,2023-06-23,5,1816,Wild Turkey Rare Breed,Wild,191,Bourbon,750,116.8,46.03,70.61,68.79,100084
1006683,1006683,100851,alex787,2023-12-08,50,158,Weller Antique 107,Weller,156,Bourbon,750,107.0,56.35,116.66,109.89,100266
1006684,1006684,100851,alex787,2023-09-26,50,4245,Larceny Barrel Proof,Larceny,587,Bourbon,750,128,52.74,94.49,113.47,1800
1006685,1006685,100851,alex787,2024-01-30,10,21216,Basil Hayden's 10 Year Bourbon,Basil,330,Bourbon,750,80,52.48,109.66,77.49,
1006686,1006686,100851,alex787,2023-07-05,100,13266,Heaven Hill Bottled In Bond 7 Year,Heaven,430,Bourbon,750,100.0,47.74,62.34,84.99,100144
1006687,1006687,100851,alex787,2023-05-02,75,873,Weller Special Reserve,Weller,156,Bourbon,1750,90,53.28,90.38,178.73,100039
1006688,1006688,100851,alex787,2023-04-19,50,1730,Old Fitzgerald 15 Year,Old,234,Bourbon,750,100,149.97,290.14,583,1700
1006689,1006689,100851,alex787,2023-10-20,5,19626,Bardstown Origin Series Bottled in Bond,Bardstown,778,Bourbon,750,100,49.97,69.08,54.05,100032
1006690,1006690,100852,johnjones,2023-03-11,75,1702,High West A Midwinter Night's Dram Act 4 Scene 5,High,350,Rye,750,98.6,105.97,212.92,192.89,1980
1006691,1006691,100852,johnjones,2023-01-27,100,19779,Evan Williams Single Barrel Vintage 2015,Evan,167,Bourbon,750,87,55,60.7,40.04,100030
1006692,1006692,100852,johnjones,2023-08-18,75,4631,Evan Williams Single Barrel Vintage 1988,Evan,167,Bourbon,750,86,28.68,42.32,49.99,200
1006693,1006693,100852,johnjones,2023-07-23,10,17328,Elmer T Lee Commemorative Edition,Elmer,700,Bourbon,750,93,49.99,558.36,2044.82,1960
1006694,1006694,100852,johnjones,2024-02-04,100,21216,Basil Hayden's 10 Year Bourbon,Basil,330,Bourbon,750,80,52.48,109.66,77.49,
1006695,1006695,100852,johnjones,2023-10-01,75,18233,Elijah Craig Barrel Proof Batch B522,Elijah,2,Bourbon,750,121,72.47,113.91,89.97,1200
1006696,1006696,100852,johnjones,2023-01-24,25,15967,Horse Soldier Bourbon,Horse,3188,Bourbon,750,86,53.47,77.69,53.58,1900
1006697,1006697,100852,johnjones,2023-11-24,50,158,Weller Antique 107,Weller,156,Bourbon,750,107.0,56.35,116.66,109.89,100266
1006698,1006698,100852,johnjones,2023-06-28,25,3616,Skrewball Peanut Butter Whiskey,Skrewball,719,Whiskey,750,70,29.77,38.96,34.11,200
1006699,1006699,100853,alex.tom,2023-07-15,5,53003,Stagg 24C,Stagg,,,750,128.9,65,242.72,816.33,
1006700,1006700,100853,alex.tom,2024-04-06,0,15965,Penelope Bourbon Four Grain,Penelope,2817,Bourbon,750,80,37.47,56.43,38.91,1120
1006701,1006701,100853,alex.tom,2023-12-28,0,4448,Weller Single Barrel,Weller,156,Bourbon,750,97.0,55.95,252.98,748.99,100087
1006702,1006702,100853,alex.tom,2024-04-08,25,2849,Hancock's President's Reserve Bourbon,Hancock's,2320,Bourbon,750,88.9,51.64,128.09,189.89,100043
1006703,1006703,100853,alex.tom,2023-09-04,25,17951,Penelope Architect,Penelope,2817,Bourbon,750,104,62.48,87.86,66,100030
1006704,1006704,100853,alex.tom,2023-09-13,100,2685,Blackened,Blackened,822,Whiskey,750,90,49.22,52.69,51.16,200
1006705,1006705,100853,alex.tom,2023-03-29,10,17068,Still Austin Cask Strength Bourbon,Still,3145,Bourbon,750,116,64.99,73.69,71,100041
1006706,1006706,100853,alex.tom,2023-02-20,0,2287,Nikka Whisky From The Barrel,Nikka,378,Whiskey,500,102.8,69.95,75.03,73.26,1880
1006707,1006707,100853,alex.tom,2024-01-24,100,2833,Basil Hayden's Bourbon,Basil,330,Bourbon,375,80,21.92,41.74,24.05,80
1006708,1006708,100853,alex.tom,2023-03-19,100,2329,Buffalo Trace White Dog Mash 1,Buffalo,245,Whiskey,375,125,16.65,20.66,19.44,40
1006709,1006709,100853,alex.tom,2023-03-28,100,4588,Rowan's Creek 12 Year,Rowan's,8524,Bourbon,750,100.1,48.81,71.85,54.67,200
1006710,1006710,100853,alex.tom,2023-09-03,50,2291,Wild Turkey Longbranch 8 Year,Wild,191,Bourbon,750,86,37.54,61.02,41.8,200
1006711,1006711,100854,john619,2023-04-09,50,19465,Larceny Barrel Proof A123,Larceny,587,Bourbon,750,126,59.99,96.48,93.64,1600
1006712,1006712,100855,robertjones,2024-03-14,5,1579,Basil Hayden's 10 Year,Basil,330,Bourbon,750,80.0,67.48,96.37,91.49,1800
1006713,1006713,100855,robertjones,2023-01-25,0,5029,Noble Oak Double Oak Bourbon,Noble,507,Bourbon,750,90,33.11,40.52,34.39,200
1006714,1006714,100856,kate749,2023-09-10,100,4776,Pappy Van Winkle 20 Year Family Reserve,Pappy,370,Bourbon,750,90.4,218.31,1072.05,2399.9,1800
1006715,1006715,100856,kate749,2023-03-12,0,2019,Bulleit Bourbon 10 Year,Bulleit,415,Bourbon,750,91.2,45.99,67.06,50.49,200
1006716,1006716,100856,kate749,2023-07-06,100,18235,Calumet Farm 16 year Single Rack Black,Calumet,769,Bourbon,750,106,129.99,167.89,154.49,200
1006717,1006717,100856,kate749,2023-02-21,100,4709,Woodinville Straight Bourbon,Woodinville,556,Bourbon,750,90,39.17,58.44,57.15,200
1006718,1006718,100856,kate749,2023-02-11,75,3181,Yamazaki 12 Year,Yamazaki,238,Japanese Whisky,700,86,134.15,231.33,174.56,200
1006719,1006719,100857,john530,2023-05-08,100,620,Buffalo Trace,Buffalo,245,Bourbon,1750,90,49.54,82.63,69.99,100053
1006720,1006720,100857,john530,2024-01-31,50,16682,Blanton's Red,Blanton's,10,Bourbon,750,93,199.99,294.86,349.59,100033
1006721,1006721,100857,john530,2023-01-21,5,19465,Larceny Barrel Proof A123,Larceny,587,Bourbon,750,126,59.99,96.48,93.64,1600
1006722,1006722,100857,john530,2023-01-27,5,4486,John J. Bowman Single Barrel 10 Year,John,6232,Bourbon,750,100,49.15,80.71,55.04,200
1006723,1006723,100857,john530,2023-07-07,75,17898,Weller Special Reserve,Weller,156,Bourbon,1000,90,29.99,71.65,79.45,100039
1006724,1006724,100857,john530,2023-03-10,50,678,WhistlePig 12 Year Old World,WhistlePig,3549,Rye,750,86,124.99,152.67,159.15,200
1006725,1006725,100857,john530,2023-01-14,25,2256,Buffalo Trace,Buffalo,245,Bourbon,375,90,14.27,21.5,21.47,80
1006726,1006726,100857,john530,2024-03-31,100,2581,WhistlePig 6 Year Piggyback Rye,WhistlePig,3549,Rye,750,96.6,47.48,67.17,62.99,200
1006727,1006727,100857,john530,2024-01-10,25,3959,William Larue Weller - 2009,William,156,Bourbon,750,134.8,104.14,563.81,1296.96,1820
1006728,1006728,100857,john530,2023-01-05,50,4589,Weller C.Y.P.B.,Weller,156,Bourbon,750,95.0,49.17,231.09,131.66,100091
1006729,1006729,100857,john530,2023-04-13,25,4476,Michter's Toasted Barrel Strength Rye Whiskey,Michter's,405,Rye,750,120,62.66,93.42,138.83,200
1006730,1006730,100857,john530,2024-01-21,10,1419,Isaac Bowman Port Barrel Finish Bourbon,Isaac,6683,Bourbon,750,92,39.3,60.52,61.79,200
1006731,1006731,100858,olivia35,2023-07-23,50,3562,Van Winkle Family Reserve 13 Year Rye,Van,370,Rye,750,95.6,134.89,518.88,1757.32,200
1006732,1006732,100858,olivia35,2024-03-17,5,13361,Brother's Bond Bourbon,Brother's,1876,Bourbon,750,80,39.39,50.59,42.13,200
1006733,1006733,100858,olivia35,2023-02-18,50,18439,Four Roses Single Barrel Barrel Proof OESV,Four,148,Bourbon,750,110,80,123.39,201.83,200
1006734,1006734,100858,olivia35,2023-02-09,75,5196,High West Bourye,High,350,Whiskey,750,92,80.58,86.76,85.66,80
1006735,1006735,100858,olivia35,2023-02-18,50,20575,Old Fitzgerald 10 Year,Old,234,Bourbon,750,100,144.98,221.85,354.82,
1006736,1006736,100858,olivia35,2024-03-21,0,20831,Booker's Bourbon 2023-03 Mighty Fine Batch,Booker's,647,Bourbon,750,122,89.99,156.5,137.67,
1006737,1006737,100858,olivia35,2024-01-21,0,17328,Elmer T Lee Commemorative Edition,Elmer,700,Bourbon,750,93,49.99,558.36,2044.82,1960
1006738,1006738,100858,olivia35,2023-04-10,75,15984,Old Forester 150th Anniversary,Old,152,Bourbon,750,127,150,270.36,512.47,1998
1006739,1006739,100858,olivia35,2023-11-01,100,987,Widow Jane 10 Year Straight Bourbon,Widow,295,Bourbon,750,91,59.99,100.87,89.99,100029
1006740,1006740,100858,olivia35,2023-06-07,0,20607,Penelope Rio Batch 2,Penelope,2817,Bourbon,750,98,94.98,125.18,104.79,100027
1006741,1006741,100858,olivia35,2023-04-20,25,3317,Michter's Limited Release Toasted Barrel Bourbon,Michter's,405,Bourbon,750,91.4,70.66,205.5,299.99,100049
1006742,1006742,100858,olivia35,2023-02-28,100,3000,Uncle Nearest 1884 Small Batch,Uncle,567,Whiskey,750,90,46.1,56.18,50.39,1800
1006743,1006743,100858,olivia35,2024-04-17,100,42342,Heaven Hill Grain to Glass Kentucky Straight Bourbon Whiskey,Heaven,,,750,107,99.99,107.43,132.73,
1006744,1006744,100858,olivia35,2023-04-04,100,4575,"E.H. Taylor, Jr. 18 Year Marriage",E.H.,210,Bourbon,750,100.0,69.99,336.92,3189.98,1700
1006745,1006745,100859,alextaylor,2023-10-11,0,12902,Calumet Farm 14 Year,Calumet,769,Bourbon,750,96.2,119.96,138.54,133.32,1800
1006746,1006746,100859,alextaylor,2023-03-19,5,2803,Weller Special Reserve,Weller,156,Bourbon,750,90.0,29.49,58.63,64.99,100328
1006747,1006747,100859,alextaylor,2023-01-31,25,25363,Woodford Reserve Derby 150 2024 Release,Woodford,2004,Bourbon,1000,90.4,54.99,92.12,67.59,100035
1006748,1006748,100859,alextaylor,2023-08-26,75,13347,Sagamore Spirit Rye Double Oak,Sagamore,3440,Rye,750,96.6,59.97,73.96,64.19,200
1006749,1006749,100859,alextaylor,2023-12-06,10,19546,Wild Turkey 12 Year,Wild,191,Bourbon,700,101.0,199.99,217.7,158,100110
1006750,1006750,100859,alextaylor,2024-02-15,25,20813,2XO American Oak Oak Series Kentucky Straight Bourbon,2XO,4542,Bourbon,750,92,49.96,64.42,50.66,
1006751,1006751,100859,alextaylor,2023-01-02,5,15989,Maker's Mark 2021 Wood Finishing Series FAE-01,Maker's,333,Bourbon,750,111,59.57,134.68,69.86,200
1006752,1006752,100859,alextaylor,2023-05-22,100,2287,Nikka Whisky From The Barrel,Nikka,378,Whiskey,500,102.8,69.95,75.03,73.26,1880
1006753,1006753,100859,alextaylor,2024-01-09,5,20607,Penelope Rio Batch 2,Penelope,2817,Bourbon,750,98,94.98,125.18,104.79,100027
1006754,1006754,100859,alextaylor,2023-05-12,0,1821,Russell’s Reserve Single Barrel,Russell’s,496,Bourbon,750,110.0,57.4,81.44,61.99,100049
1006755,1006755,100859,alextaylor,2023-04-10,10,435,Crown Royal,Crown,182,Canadian Whisky,750,80,25.72,43.8,30.99,1996
1006756,1006756,100859,alextaylor,2024-03-03,10,2839,Caribou Crossing,Caribou,3733,Canadian Whisky,750,80,49.96,95.28,59.57,100083
1006757,1006757,100859,alextaylor,2023-02-07,0,1462,Larceny,Larceny,587,Bourbon,750,92,25.81,39.24,31.99,200
1006758,1006758,100860,kate325,2023-09-05,50,3123,Jameson Irish Whiskey Triple Distilled,Jameson,214,Irish Whiskey,750,80,28.69,33.53,37.24,1996
1006759,1006759,100860,kate325,2023-11-24,25,15985,George Dickel 15 Year Single Barrel,George,486,Whiskey,750,105,59.97,97.54,100.4,1996
1006760,1006760,100860,kate325,2023-03-12,50,620,Buffalo Trace,Buffalo,245,Bourbon,1750,90,49.54,82.63,69.99,100053
1006761,1006761,100860,kate325,2023-03-07,25,3671,"E.H. Taylor, Jr. Straight Rye",E.H.,210,Rye,750,100.0,79.99,171.45,197.89,100111
1006762,1006762,100860,kate325,2024-01-21,75,1269,Maker's Mark 46,Maker's,333,Bourbon,750,94,25.99,42.09,36.66,100027
1006763,1006763,100860,kate325,2024-01-20,75,3123,Jameson Irish Whiskey Triple Distilled,Jameson,214,Irish Whiskey,750,80,28.69,33.53,37.24,1996
1006764,1006764,100860,kate325,2023-08-07,50,20783,Larceny Barrel Proof Batch C923,Larceny,587,Bourbon,750,126.4,59.99,104.33,75.26,100028
1006765,1006765,100860,kate325,2024-01-17,75,987,Widow Jane 10 Year Straight Bourbon,Widow,295,Bourbon,750,91,59.99,100.87,89.99,100029
1006766,1006766,100860,kate325,2024-04-12,50,46347,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,Jack,231,Whiskey,750,135,79.99,252.21,549.99,100062
1006767,1006767,100860,kate325,2023-08-28,50,355,Baker's 7 Year 107 Proof,Baker's,288,Bourbon,750,107.0,61.08,85.23,74.99,100050
1006768,1006768,100860,kate325,2023-08-15,50,18767,Maker’s Mark 2022 Wood Finishing Series BRT-01,Maker’s,333,Bourbon,750,109,62.47,99.03,59.99,200
1006769,1006769,100860,kate325,2023-09-03,100,17176,Peerless Double Oak Bourbon,Peerless,163,Bourbon,750,109,88.97,120.88,148.49,100057
1006770,1006770,100860,kate325,2024-03-09,5,27454,Woodford Reserve Master's Collection Batch Proof 121.2,Woodford,2004,Bourbon,700,121.2,129.99,190.52,159.99,100036
1006771,1006771,100860,kate325,2023-12-12,5,19851,Maker’s Mark French Oaked No. 46 Cask Strength 23-01,Maker’s,333,Bourbon,750,110,65,67.83,76.33,200
1006772,1006772,100860,kate325,2024-02-25,10,27454,Woodford Reserve Master's Collection Batch Proof 121.2,Woodford,2004,Bourbon,700,121.2,129.99,190.52,159.99,100036
1006773,1006773,100861,robert.rachel,2023-08-08,100,27160,Larceny Barrel Proof A124,Larceny,587,Bourbon,750,124.2,59.99,84.69,79.16,100028
1006774,1006774,100861,robert.rachel,2024-03-28,25,3574,1792 Bottled In Bond,1792,42,Bourbon,750,100,41.64,84.64,63.84,100053
1006775,1006775,100861,robert.rachel,2024-01-31,10,1282,Willett Family Estate Small Batch Rye 4 Year,Willett,2986,Rye,750,110,60.58,89.01,93.69,100049
1006776,1006776,100861,robert.rachel,2023-09-26,5,19848,Blood Oath Pact No.9,Blood,849,Bourbon,750,98,134.97,273.22,248.4,1400
1006777,1006777,100861,robert.rachel,2023-07-14,50,17158,Blue Note Crossroads,Blue,3068,Bourbon,750,100,40.99,55.93,44.16,200
1006778,1006778,100861,robert.rachel,2024-01-29,5,41054,Heaven Hill: Grain to Glass - Wheated Bourbon,Heaven,430,Bourbon,750,121,99,118.93,178.73,100051
1006779,1006779,100861,robert.rachel,2024-02-24,25,3086,Baker's 13 Year Single Barrel,Baker's,288,Bourbon,750,107.0,100,209.73,292.32,100037
1006780,1006780,100861,robert.rachel,2023-11-18,75,18708,High West Midwinter Nights Dram Act 10 Scene 1: The Encore,High,350,Rye,750,99,150,155.83,173.32,200
1006781,1006781,100861,robert.rachel,2023-04-15,25,1130,WhistlePig 10 Year Straight Rye,WhistlePig,3549,Rye,750,100,82.45,96.44,95.97,200
1006782,1006782,100861,robert.rachel,2023-05-15,75,27160,Larceny Barrel Proof A124,Larceny,587,Bourbon,750,124.2,59.99,84.69,79.16,100028
1006783,1006783,100862,tom635,2023-09-23,50,5151,Bulleit 12 Year Rye,Bulleit,415,Rye,750,92,51.63,70.95,55.97,100026
1006784,1006784,100863,jake658,2023-06-23,100,15946,Smoke Wagon Uncut Unfiltered Bourbon,Smoke,2808,Bourbon,750,116,64.99,107.24,147.89,100029
1006785,1006785,100863,jake658,2023-04-18,10,4984,"E.H. Taylor, Jr. Small Batch",E.H.,210,Bourbon,750,100.0,44.99,94.43,93.57,100407
1006786,1006786,100864,mike854,2023-08-19,10,21010,Booker’s Bourbon 2023-04 - The Storyteller Batch,Booker’s,647,Bourbon,750,127,109,143.81,121.21,
1006787,1006787,100865,jake229,2023-12-04,50,17776,Green River Bourbon DSP-KY-10,Green,3445,Bourbon,750,90,34.99,47.06,34.99,600
1006788,1006788,100865,jake229,2024-01-18,75,16485,Lux Row Limited Edition Whiskey 12 Year,Lux,10099,Whiskey,750,118,149.99,237.28,499.16,1980
1006789,1006789,100865,jake229,2023-09-29,100,5208,Ancient Age,Ancient,93,Bourbon,750,80,11.89,14.3,15.24,100
1006790,1006790,100865,jake229,2023-05-12,100,19658,Old Elk Cigar Cut,Old,252,Bourbon,750,110.6,124.98,137.21,142.83,0
1006791,1006791,100865,jake229,2023-09-03,5,3997,Redwood Empire Lost Monarch,Redwood,445,Whiskey,750,90,40.97,57.26,52.89,200
1006792,1006792,100865,jake229,2023-10-15,10,17211,Blue Note Juke Joint Whiskey Uncut Unfiltered,Blue,3068,Bourbon,750,122,49.99,61.86,55.33,200
1006793,1006793,100865,jake229,2023-07-28,50,3617,Blue Note Bourbon,Blue,3068,Bourbon,750,93,49.99,59.33,37.99,200
1006794,1006794,100865,jake229,2023-11-19,0,18354,Booker’s Bourbon 2022-02 Lumberyard Batch,Booker’s,647,Bourbon,750,124,89.99,175.74,192.34,200
1006795,1006795,100865,jake229,2024-01-28,25,297,Old Elk Blended Straight Bourbon,Old,252,Bourbon,750,88,52,55.34,52.82,200
1006796,1006796,100866,david238,2023-06-23,100,19790,Penelope Bourbon Cooper Series - Valencia,Penelope,2817,Bourbon,750,98,89.99,108.79,79.99,100044
1006797,1006797,100866,david238,2023-06-04,100,15985,George Dickel 15 Year Single Barrel,George,486,Whiskey,750,105,59.97,97.54,100.4,1996
1006798,1006798,100866,david238,2023-07-22,75,19971,Penelope 5 Year Toasted Barrel,Penelope,2817,Bourbon,750,100.0,69.98,93.12,58.9,100058
1006799,1006799,100866,david238,2023-07-02,0,18768,Maker’s Mark 2022 Wood Finishing Series BRT-02,Maker’s,333,Bourbon,750,109,62.47,109.33,59.99,200
1006800,1006800,100866,david238,2023-05-28,10,22361,Elijah Craig Barrel Proof A124,Elijah,2,Bourbon,750,119,74.99,94.63,92.81,
1006801,1006801,100866,david238,2023-04-04,75,159,Blanton's Gold Edition,Blanton's,10,Bourbon,750,103,119.99,232.52,324.99,100190
1006802,1006802,100866,david238,2024-04-11,10,12408,Don Julio 1942,Don,1592,Tequila,750,80.0,142.46,190.43,175.96,200
1006803,1006803,100866,david238,2023-06-21,25,17644,Knob Creek 9 Year,Knob,189,Bourbon,1750,100,44.99,60.37,67.79,600
1006804,1006804,100866,david238,2024-01-06,0,17293,Booker’s Bourbon 2021-04 Noe Strangers Batch,Booker’s,647,Bourbon,750,124,89.99,164.51,109.99,1800
1006805,1006805,100866,david238,2024-01-27,10,32083,Blood Oath Pact No. 10,Blood,849,Bourbon,750,98.6,129.99,211.55,196.32,100046
1006806,1006806,100866,david238,2023-10-27,25,16791,Colonel E.H. Taylor Warehouse C,Colonel,210,Bourbon,750,100,73.97,475.05,1645.42,200
1006807,1006807,100866,david238,2023-08-11,25,17299,Frey Ranch Bourbon,Frey,3285,Bourbon,750,90,49.99,63.6,51.56,200
1006808,1006808,100866,david238,2024-01-06,25,2848,Eagle Rare 10 Year,Eagle,542,Bourbon,750,90.0,39.99,66.25,49.99,100519
1006809,1006809,100866,david238,2024-03-29,0,17213,Blue Run High Rye Bourbon,Blue,2820,Bourbon,750,111,97.47,140.59,109.99,1600
1006810,1006810,100866,david238,2023-10-07,75,17293,Booker’s Bourbon 2021-04 Noe Strangers Batch,Booker’s,647,Bourbon,750,124,89.99,164.51,109.99,1800
1006811,1006811,100867,david100,2024-03-23,5,477,George T. Stagg 2009 Release,George,352,Bourbon,750,141.4,99.98,843.74,974.99,1900
1006812,1006812,100868,john788,2023-02-27,50,53003,Stagg 24C,Stagg,,,750,128.9,65,242.72,816.33,
1006813,1006813,100868,john788,2023-12-18,25,16674,Old Fitzgerald 16 Year,Old,234,Bourbon,750,100,155.69,346.14,796.95,1999
1006814,1006814,100868,john788,2023-05-06,25,18042,Stagg Jr. - Batch #16,Stagg,3640,Bourbon,750,131,53.3,139.68,367.16,200
1006815,1006815,100868,john788,2023-06-12,5,1948,Old Forester Single Barrel 100 Proof,Old,5959,Bourbon,750,100.0,71.63,135.44,219.99,200
1006816,1006816,100868,john788,2024-01-18,10,2755,Maker's Mark Bourbon,Maker's,333,Bourbon,750,90,21.99,37.87,27.99,100064
1006817,1006817,100868,john788,2023-06-14,75,19466,Peerless Double Oak Rye,Peerless,163,Rye,750,110,114.99,144.83,132.49,200
1006818,1006818,100868,john788,2023-02-12,50,18185,Jack Daniel’s Triple Mash,Jack,231,Whiskey,700,100,36.48,46.87,59.99,
1006819,1006819,100868,john788,2023-11-28,0,297,Old Elk Blended Straight Bourbon,Old,252,Bourbon,750,88,52,55.34,52.82,200
1006820,1006820,100868,john788,2023-07-29,75,6462,Hendrick's Gin,Hendrick's,1074,Gins,750,88,37.97,40.56,39.13,1996
1006821,1006821,100868,john788,2023-05-15,75,18530,Knob Creek 18 Year Limited Edition,Knob,189,Bourbon,750,100,163.31,227.89,254.14,100060
1006822,1006822,100868,john788,2023-05-21,50,2291,Wild Turkey Longbranch 8 Year,Wild,191,Bourbon,750,86,37.54,61.02,41.8,200
1006823,1006823,100868,john788,2024-04-17,75,25363,Woodford Reserve Derby 150 2024 Release,Woodford,2004,Bourbon,1000,90.4,54.99,92.12,67.59,100035
1006824,1006824,100869,julia968,2023-10-29,5,14409,Widow Jane Decadence,Widow,295,Whiskey,750,91,84.97,127.96,146.31,100062
1006825,1006825,100869,julia968,2023-09-11,75,19546,Wild Turkey 12 Year,Wild,191,Bourbon,700,101.0,199.99,217.7,158,100110
1006826,1006826,100869,julia968,2023-12-30,50,4905,Elmer T. Lee,Elmer,700,Bourbon,750,90,56.66,147.57,329.87,100142
1006827,1006827,100869,julia968,2023-07-13,0,4083,Laphroaig 10 Year,Laphroaig,284,Scotch,750,86,54.82,72.25,64.47,1980
1006828,1006828,100869,julia968,2023-03-11,50,3941,Michter's US1 Unblended American Whiskey,Michter's,405,Bourbon,750,83,44.98,68.58,54.66,200
1006829,1006829,100869,julia968,2023-04-03,100,15947,Smoke Wagon Small Batch Bourbon,Smoke,2808,Bourbon,750,100.0,45.99,76.79,62.78,1800
1006830,1006830,100869,julia968,2023-07-22,75,3286,High West Double Rye,High,350,Rye,750,92,37.38,44.45,40.8,200
1006831,1006831,100869,julia968,2024-02-06,50,1643,1792 Small Batch,1792,42,Bourbon,750,93.7,30.3,45.11,33.22,100056
1006832,1006832,100869,julia968,2023-07-24,10,3793,High West American Prairie Bourbon,High,350,Bourbon,750,92,36.82,57.5,40.8,100
1006833,1006833,100869,julia968,2023-07-24,5,17064,Jack Daniel's Bottled in Bond,Jack,231,Whiskey,1000,100,37.99,56.2,98.11,600
